,Unnamed: 166,Unnamed: 184,Unnamed: 181,Unnamed: 178,R1) Joint Funding of Investment (with Agencies),Unnamed: 172,Unnamed: 169,P) External Funding Allocation,Unnamed: 163,Unnamed: 141,Subagency,Unnamed: 224,W) Measurement Instruments Used,B) Year Established,Unnamed: 237,Unnamed: 153,Unnamed: 239,Unnamed: 92,Unnamed: 55,Unnamed: 21,Agency,Unnamed: 159,Unnamed: 240,Unnamed: 209,Unnamed: 107,R2) Joint Funding of Investment (with Other),Q) Legislation Required to Shift Focus?,Unnamed: 175,Unnamed: 128,F1) Primary Investment Objective,Unnamed: 162,H) Educational Services or Products Produced,Unnamed: 177,Y3) Process or Implementation Evaluation Type,Unnamed: 165,Unnamed: 26,Unnamed: 36,Unnamed: 124,Unnamed: 180,Unnamed: 52,Unnamed: 183,Unnamed: 214,Unnamed: 44,Unnamed: 222,Unnamed: 34,Unnamed: 252,Unnamed: 111,Unnamed: 18,Unnamed: 110,Unnamed: 243,Unnamed: 45,Unnamed: 99,Unnamed: 103,Unnamed: 43,Unnamed: 24,Unnamed: 126,L) Minority Serving Institutions,V) Outcomes Measured,Unnamed: 61,Unnamed: 50,Unnamed: 17,Unnamed: 232,Unnamed: 144,Unnamed: 94,Unnamed: 98,Unnamed: 40,Unnamed: 158, C1) Funding FY2008 , C2) Funding FY2009 , C3) Funding FY2010 
79,0,0,0,0,0,0,0,0,8,0,62,0,72,2003.0,26,0,0,0,0,0,10,12,0,0,0,0,2,0,0,2,6,0,0,1,4,1,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,,4.396,3
80,0,0,0,0,0,0,0,0,0,87,16,0,0,1997.0,0,0,0,0,0,0,10,0,0,0,0,0,2,0,0,5,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,1,0,0,0,0,1,0,1.624,1.678,1.585
81,0,0,0,0,0,0,0,0,0,7,5,0,0,1983.0,0,0,0,0,0,0,10,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0.329,0.287,0.315
82,0,0,0,0,0,0,0,0,0,19,16,0,9,2003.0,53,0,6,0,0,0,10,0,0,0,0,0,2,0,0,2,0,1,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8.089,4.307,4.991
83,0,0,0,0,0,0,0,0,0,0,16,42,40,2008.0,20,2,1,0,10,16,10,0,3,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,1,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.4,3,3
84,0,0,0,0,0,0,0,0,0,0,16,10,0,2008.0,5,0,0,0,0,0,10,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,2,2,0,0,1,0,0,1,0,7,10,10
85,0,0,0,0,0,0,0,0,0,0,16,0,12,2010.0,0,35,0,0,0,0,10,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,,,0.387
86,0,0,0,0,0,0,0,0,0,0,62,15,52,2010.0,0,0,0,28,7,6,10,11,0,0,0,0,2,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,,0.924,0.885
87,0,0,0,0,0,0,0,0,0,0,62,0,0,2008.0,0,4,0,0,11,0,10,0,0,0,9,0,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,2,2,1,0,1,0,0,0,0,0.785,4.58,6.914
88,0,0,0,0,0,0,0,0,0,0,62,41,69,2009.0,0,0,0,0,0,0,10,0,0,0,0,0,2,0,3,2,0,0,0,0,0,1,0,0,0,0,0,3,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,,0.476,0.43
89,0,0,0,0,0,0,0,0,0,0,16,7,44,2008.0,4,0,15,0,27,0,10,9,8,0,0,0,2,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2,2.85,3.42,2.52
90,0,0,0,0,0,0,0,0,0,67,3,78,0,1990.0,0,0,0,0,0,0,10,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.758,0.966,0.9
91,0,0,0,0,0,0,0,0,0,53,16,0,0,1994.0,0,0,0,0,0,0,10,0,0,0,0,0,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1.5,1.8,1.7
92,0,0,0,0,0,0,0,0,0,0,62,14,52,2009.0,0,17,0,22,6,6,10,8,0,0,0,0,2,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,,0.757,0.871
93,0,0,0,0,0,0,0,0,0,130,7,0,0,1986.0,0,0,0,0,0,0,10,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1.1,1.3
94,0,0,0,0,0,0,0,0,0,102,3,0,0,2006.0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,2,1,1,0,1.9,1.9,2.4
95,0,0,0,0,0,0,0,0,0,75,6,16,0,1994.0,0,0,0,0,0,0,10,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.16,1.15,1.3
96,0,0,0,0,0,0,0,0,0,0,0,0,0,1958.0,0,0,0,0,0,0,3,8,0,0,0,0,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,2,0,0,0,1,0,0,1,2,7.439,7.86,7.742
97,0,0,0,0,0,0,0,0,0,95,0,0,0,2005.0,0,0,0,0,0,0,3,0,0,0,8,0,2,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,1,0,1,1,1,1,0,0,2,0,0,0,1,0,0,2,1,1,0,1.5,1.5,1.5
98,0,0,0,0,0,0,0,0,0,0,0,0,61,2010.0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,,,1.116
99,0,0,0,0,0,0,0,0,0,0,0,0,0,1982.0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.268,0.308,0.701
100,0,0,0,0,0,0,0,0,0,0,0,0,64,2007.0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0.45,0.75,0.9
101,0,0,0,0,0,0,0,0,0,50,0,0,0,2002.0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1.2,1.2,1.9
102,0,0,0,0,0,0,0,0,0,44,0,0,0,1976.0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0.506,0.528,0.447
103,0,0,0,0,0,0,0,0,0,99,0,0,67,1993.0,43,0,37,0,0,30,3,0,0,0,2,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,3,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,2,0,0,0,2,1,0,0,20,19,20
104,0,0,0,0,0,0,0,0,0,10,0,0,0,1999.0,0,0,0,9,0,0,3,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.6,1.6
105,0,0,0,0,0,0,0,0,0,108,0,4,0,2006.0,0,0,0,7,0,0,3,11,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,2,1,15,14
106,0,0,0,0,0,0,0,0,0,5,0,51,0,2005.0,0,0,0,6,13,0,3,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,19,33,47
107,0,0,0,0,0,0,0,0,0,43,0,0,0,2002.0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.6,2.3,2.35
108,0,0,0,0,0,0,0,0,4,0,0,0,30,1985.0,0,0,20,0,17,0,3,0,0,0,0,0,3,0,0,2,2,1,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.839,1.858,1.982
109,0,0,0,0,0,0,0,0,0,6,0,35,0,1989.0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,33.094,36.342,36.814
110,0,0,0,0,0,0,0,0,0,8,0,58,0,,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,4.5,4.5,4.5
111,0,0,0,0,0,0,0,0,0,117,37,0,0,2006.0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1.5,1.5
112,0,0,0,0,0,0,0,0,0,20,37,0,0,1982.0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.6,1.3,1.5
113,0,0,0,0,0,0,0,0,0,132,46,0,0,1986.0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,,0.316,0.394
114,0,0,0,0,0,0,0,0,0,0,37,0,0,2004.0,0,0,0,0,29,0,6,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,2,0,1,0,1,0,0,0,0,1.3,1.2,2
115,0,0,0,0,0,0,0,0,0,20,25,0,0,1995.0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.224,4.239,6.388
116,0,0,0,0,0,0,0,0,0,94,37,0,0,1998.0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.6,0.6,0.6
117,0,0,0,0,0,0,0,0,0,0,46,2,63,1992.0,0,1,32,0,0,0,6,0,21,19,0,0,3,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,2,2,1,0,1,0,0,0,0,3.4,3.4,3.4
118,0,0,0,0,0,0,0,0,0,0,46,0,0,1992.0,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,6,7,0,1,0,4,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,2,2,2.2
119,0,0,0,0,0,0,0,0,0,138,53,0,0,2009.0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0, -   ,5,5
120,0,0,0,0,0,0,0,0,0,45,39,0,0,2005.0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0.55,0.663,0.84
121,0,0,0,0,0,0,0,0,0,48,48,0,0,,0,0,0,0,24,0,5,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0.7,0.7
122,0,0,0,0,0,0,0,0,0,105,48,0,0,,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,,0.478,0.5
123,2,0,0,0,0,0,0,0,2,0,44,73,58,1988.0,42,0,36,0,0,25,5,0,0,0,0,10,1,7,0,7,6,1,0,0,3,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,1,0,0,1,2,1.387,1.75,2
124,0,0,0,0,0,0,0,0,0,120,44,0,0,1998.0,0,0,0,1,0,32,5,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0.496,0.95,1
125,0,0,0,0,0,0,0,0,0,115,41,60,0,2001.0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,2.3,6.4,5
126,0,0,0,0,0,0,0,0,0,47,42,0,0,1978.0,0,0,0,11,14,0,5,0,0,0,0,0,2,0,0,7,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.4,3.3,6.1
127,0,0,0,0,0,0,0,0,0,57,43,0,0,1995.0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,7,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0, -   , -   ,0.592
128,0,0,0,0,0,0,0,0,0,112,47,18,0,2010.0,0,0,0,0,8,0,5,0,0,0,0,0,2,0,0,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0,1,0,,,8.968
129,0,0,0,0,0,0,0,0,0,97,57,49,0,1998.0,0,36,0,0,0,15,5,0,0,0,0,0,2,0,0,6,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,1,1,0,3,0,1,0,0,0,1,0,0,1,0,0.734,0.774,0.774
130,0,0,0,0,0,0,0,0,0,97,57,0,0,1993.0,0,0,0,0,0,3,5,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.37,0.37,0.37
131,0,0,0,0,0,0,0,0,0,96,57,0,0,1985.0,0,0,0,0,0,2,5,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0.75,0.8,0.7
132,0,0,0,0,0,0,0,0,0,33,57,0,0,1999.0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,1.472,1.422,1.422
133,0,0,0,0,0,0,0,0,0,98,57,85,0,1984.0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0.517,0.531,0.547
134,0,0,0,0,0,0,0,0,0,36,57,0,0,1991.0,0,0,0,5,0,0,5,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.8,6.8,7.8
135,0,0,0,0,0,0,0,0,0,66,57,0,0,1998.0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,6,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0.75,0.75,0.75
136,0,0,0,0,0,0,0,0,0,37,58,62,0,2004.0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,1.849,3.768,3.722
137,0,0,0,0,0,0,0,0,0,71,58,63,0,2002.0,0,0,0,0,0,0,5,0,0,0,6,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,2,2,1,0,0,0,0,2,1,1,0,0.25,1.542,1.019
138,0,0,0,0,0,0,0,0,0,70,58,0,0,2010.0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0, -   , -   ,5
139,0,0,0,0,0,0,0,0,0,0,58,0,33,1991.0,38,0,0,0,0,0,5,0,0,0,0,2,3,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.67,1.763,2.449
140,0,0,0,0,0,0,0,0,0,113,58,61,0,2001.0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,1,0.188,0.21,0.429
141,0,0,0,0,0,0,0,0,0,72,58,65,0,2004.0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2.583,2.497,3.802
142,0,0,0,0,0,0,0,0,0,74,58,64,0,1999.0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0.319,0.292,0.685
143,0,0,0,0,0,0,0,0,0,0,19,50,48,2003.0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,76.295,52.216,63.814
144,0,0,0,0,0,0,0,0,0,0,19,0,26,2005.0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2.453,10.671,14.644
145,0,0,0,0,0,0,0,0,7,0,19,0,49,2007.0,47,6,18,0,0,0,4,0,18,0,0,0,1,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,6.454,5.137,6.149
146,0,0,0,0,0,0,0,0,0,0,40,0,73,2002.0,0,0,42,0,0,0,4,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,179,179,180.5
147,0,0,0,0,0,0,0,0,0,0,50,24,23,2010.0,18,19,0,0,0,0,4,0,0,0,0,0,2,0,0,1,0,1,0,1,0,1,0,0,0,0,0,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,2,1,0,1,1,0,0,0,,,110.5
148,0,0,0,0,0,0,0,0,0,0,55,32,42,2008.0,2,0,24,0,0,23,4,14,17,17,0,0,2,0,0,6,0,1,0,0,0,1,0,0,0,0,0,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,1,1,0,0,0,2,1,1,1
149,0,0,0,0,0,0,0,0,0,0,55,33,43,2008.0,0,0,25,0,0,24,4,15,16,0,0,0,2,0,0,6,0,0,0,0,0,1,0,0,0,0,0,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,2,1,1,1,0,0,0,2,1,1,1
150,0,0,0,0,0,0,0,0,0,90,55,0,19,1988.0,3,0,26,0,0,0,4,0,5,0,0,0,3,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,30,31,31
151,0,0,0,0,0,0,0,0,0,92,55,70,4,1980.0,46,0,12,0,0,0,4,0,10,0,5,0,3,0,0,5,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,2,0,0,0,1,0,1,2,1,0,0,8.577,8.577,9.503
152,0,0,0,0,0,0,0,0,0,0,55,38,22,2008.0,32,0,4,0,0,0,4,0,9,0,0,0,3,0,0,3,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,1,0,0,0,0,4.74,8.944, -   
153,0,0,0,0,0,0,0,0,0,3,55,0,0,1995.0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,5,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,1,1,0,1,0,0,1,0,0,2,0,1,2,1,0,0,0,0,0,0,100,100,100
154,0,0,0,0,0,0,0,0,0,0,55,19,0,1972.0,15,3,0,0,0,0,4,7,0,0,0,0,3,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2,13.9,3.5,3.65
155,0,0,0,0,0,0,0,0,0,0,55,0,0,1999.0,0,0,0,0,0,8,4,0,0,0,0,0,3,0,0,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,15.44,38.63,49.77
156,0,0,0,0,0,0,0,0,0,0,55,0,4,1990.0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,31.186,35.204,34.873
157,0,0,0,0,0,0,0,0,0,0,23,0,17,2007.0,0,0,22,0,0,0,2,0,0,0,0,0,2,0,0,6,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.577,0.568,0.426
158,0,0,0,0,0,0,0,0,0,0,23,29,21,2005.0,19,0,0,0,34,12,2,0,0,0,0,0,3,0,0,4,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,2,1,1,1,0,0,0,0,3.831,7.704,10.388
159,0,0,0,0,0,0,0,0,0,14,5,9,0,2008.0,0,0,0,0,0,22,10,0,0,0,0,0,2,0,0,5,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,1,1,0,1,0,0,1,0,0,2,0,1,2,1,0,0,1,0,0,0,2.75,2.711,3.111
160,0,0,0,0,0,0,0,0,0,103,23,54,0,2000.0,0,0,0,0,0,28,2,0,0,0,0,0,3,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,2,1,0,0,1,0,1,0,13.92,14.984,14.309
161,0,0,0,0,0,0,0,0,0,42,64,0,0,1993.0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0.492,0.519,0.566
162,0,0,0,0,0,0,0,0,0,0,23,37,56,2002.0,0,9,40,0,2,20,2,0,0,0,0,4,3,4,0,4,0,1,0,1,0,1,0,1,0,0,0,3,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,9.55,9.7,9.7
163,0,0,0,0,0,0,0,0,0,17,20,0,0,1999.0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0.983,0.983,0.983
164,0,0,0,0,0,0,0,0,0,60,20,0,0,1990.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,5.385,5.654,5.654
165,0,0,0,0,0,0,0,0,0,121,20,0,0,2009.0,0,0,0,2,0,0,1,0,0,0,0,0,3,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0, -   ,0.75,0.875
