,Unnamed: 166,Unnamed: 184,Unnamed: 181,Unnamed: 178,R1) Joint Funding of Investment (with Agencies),Unnamed: 172,Unnamed: 169,P) External Funding Allocation,Unnamed: 163,Unnamed: 141,Subagency,Unnamed: 224,W) Measurement Instruments Used,B) Year Established,Unnamed: 237,Unnamed: 153,Unnamed: 239,Unnamed: 92,Unnamed: 55,Unnamed: 21,Agency,Unnamed: 159,Unnamed: 240,Unnamed: 209,Unnamed: 107,R2) Joint Funding of Investment (with Other),Q) Legislation Required to Shift Focus?,Unnamed: 175,Unnamed: 128,F1) Primary Investment Objective,Unnamed: 162,H) Educational Services or Products Produced,Unnamed: 177,Y3) Process or Implementation Evaluation Type,Unnamed: 165,Unnamed: 26,Unnamed: 36,Unnamed: 124,Unnamed: 180,Unnamed: 52,Unnamed: 183,Unnamed: 214,Unnamed: 44,Unnamed: 222,Unnamed: 34,Unnamed: 252,Unnamed: 111,Unnamed: 18,Unnamed: 110,Unnamed: 243,Unnamed: 45,Unnamed: 99,Unnamed: 103,Unnamed: 43,Unnamed: 24,Unnamed: 126,L) Minority Serving Institutions,V) Outcomes Measured,Unnamed: 61,Unnamed: 50,Unnamed: 17,Unnamed: 232,Unnamed: 144,Unnamed: 94,Unnamed: 98,Unnamed: 40,Unnamed: 158, C1) Funding FY2008 , C2) Funding FY2009 , C3) Funding FY2010 
166,0,0,0,0,0,0,0,0,0,0,62,0,54,1999.0,0,28,38,0,15,0,10,0,20,0,0,0,2,0,0,2,0,1,0,1,0,1,0,0,0,0,0,3,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,1.921,1.847,1.823
167,0,0,0,0,0,0,0,0,0,56,49,8,0,2007.0,0,0,0,0,0,0,12,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4.72,4.72,4.7
168,0,0,0,0,0,0,0,0,0,119,20,0,0,1994.0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,1,0,1.458,0.958,1.126
169,0,0,0,0,0,0,0,0,0,109,20,0,0,2010.0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0, -   , -   ,0.364
170,0,0,0,0,0,0,0,0,0,0,23,0,0,2008.0,0,0,0,0,0,0,2,0,0,16,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,1,0,1.259,1.26,1.649
171,0,0,0,0,0,0,0,0,0,41,34,0,0,,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,2,1,0,0,0,0,1,1,0,0,70.563,83.426,68.981
172,0,0,0,0,0,0,0,0,0,68,34,45,0,1975.0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,259.076,266.467,230.84
173,0,0,0,0,0,0,0,0,0,68,34,45,0,1975.0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,47.571,55.552,56.883
174,0,0,0,0,0,0,0,0,0,126,31,0,0,1977.0,0,0,0,34,0,0,7,0,0,0,0,0,2,0,0,5,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,1,0,1,0,0,0,0,0,2,2,1,2,1,0,0,1,0,1,0,16.764,21.249,21.249
175,0,0,0,0,0,0,0,0,0,135,31,0,0,1999.0,0,0,0,36,0,0,7,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0.318,0.33,0.695
176,0,0,0,0,0,0,0,0,0,137,31,81,0,2005.0,0,0,0,30,0,31,7,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.677,0.746,0.667
177,0,0,0,0,0,0,0,0,0,123,31,72,0,2001.0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,2,1,2,1,0,0,1,0,0,0,16.443,22.335,21.412
178,0,0,0,0,0,0,0,0,0,122,31,26,0,2000.0,0,0,0,0,0,33,7,0,0,0,10,0,2,0,0,5,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,1,0,1,0,0,0,0,0,2,0,1,2,1,0,0,1,0,0,0,18.57,25.69,24.442
179,0,0,0,0,0,0,0,0,0,127,31,83,0,1993.0,0,0,0,40,0,0,7,0,0,0,0,0,2,0,0,5,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,1,0,1,0,0,0,0,0,1,2,1,0,1,0,0,1,0,0,0,3.995,7.26,6.461
180,0,0,0,0,0,0,0,0,0,128,31,84,0,1993.0,0,0,0,35,0,0,7,0,0,0,0,0,2,0,0,5,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,1,0,0,0,1.287,2.18,2.977
181,0,0,0,0,0,0,0,0,0,28,31,66,0,2001.0,0,0,0,39,0,0,7,0,0,0,0,0,2,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,1,0,0,0,3.029,6.725,5.78
182,0,0,0,0,0,0,0,0,0,77,26,17,31,1991.0,0,26,43,8,19,13,7,0,14,2,0,0,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,2,1,1,1,1,1,1,0,16.183,22.209,18.324
183,0,0,0,0,0,0,0,0,0,62,24,0,0,1994.0,0,0,0,3,0,0,7,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,6.753,7.311,6.757
184,0,0,0,0,0,0,0,0,0,63,24,0,0,1999.0,0,0,0,37,0,0,7,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,16.209,18.992,20.442
185,0,0,0,0,0,0,0,0,0,32,27,40,0,2009.0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0, -   ,1.449,1.449
186,0,0,0,0,0,0,0,0,0,25,27,40,0,2006.0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,2,1,0,0,0,0,2,1,0,0,2.047,3.168,4.189
187,0,0,0,0,0,0,0,0,0,23,27,40,0,2001.0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,2,2,1,0,0,0,0,2,1,1,0,0.476,0.486,0.476
188,0,0,0,0,0,0,0,0,0,131,30,0,0,2008.0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0.568,0.763,0.568
189,0,0,0,0,0,0,0,0,0,134,28,0,0,2008.0,0,22,0,0,0,0,7,0,0,0,0,0,2,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0.348,0.711,1.06
190,0,0,0,0,0,0,0,0,0,88,32,68,0,2008.0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.254,0.713,0.821
191,0,0,0,0,0,0,0,0,0,107,29,0,0,2008.0,0,0,0,19,0,19,7,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0.7,0.924,0.75
192,0,0,0,0,0,0,0,0,0,15,52,0,0,2000.0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,17.6,16.6,16.7
193,0,0,0,0,0,0,0,0,0,29,52,47,0,,0,0,0,26,0,0,7,0,0,0,0,0,2,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.54,21.48,24.81
194,0,0,0,0,0,0,0,0,0,124,52,46,0,1994.0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,5.775,5.115,5.869
195,0,0,0,0,0,0,0,0,0,125,52,55,0,,0,0,0,31,0,0,7,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.135,2.135,2.24
196,0,0,0,0,0,0,0,0,0,30,52,0,0,1995.0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2.2,2.3,2.4
197,0,0,0,0,0,0,0,0,0,64,56,0,68,1997.0,0,8,0,0,0,0,7,0,0,3,0,0,2,0,0,4,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.761,0.358,0.342
198,0,0,0,0,0,0,0,0,0,133,56,0,0,1991.0,0,10,0,0,26,0,7,24,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,2,0,0,0,0,0,0,0,2,2.096,2.107,2.27
199,0,0,0,0,0,0,0,0,0,27,21,0,0,1997.0,0,0,0,12,0,0,7,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.1
200,0,0,0,0,0,0,0,0,0,116,24,0,0,2005.0,0,0,0,29,0,0,7,0,0,0,0,0,2,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.405,0.425,0.445
201,0,0,0,0,0,0,0,0,0,18,33,0,32,1992.0,0,0,0,13,0,0,7,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.164,2.464,2.295
202,0,0,0,0,0,0,0,0,0,0,33,0,62,2008.0,0,37,0,0,0,0,7,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.263, -   ,0.756
203,0,0,0,0,0,0,0,0,0,106,33,0,0,2006.0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,1.439,2.879,1.443
204,0,0,0,0,0,0,0,0,0,0,29,0,0,2003.0,0,29,0,20,21,0,7,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,4.7,10.1,10.4
205,0,0,0,0,0,0,0,0,0,0,20,0,30,1986.0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.5,0.5,0.5
206,0,0,0,0,0,0,0,0,0,59,20,0,0,1990.0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,5.17, -   ,9.26
207,0,0,0,0,0,0,0,0,0,0,23,36,53,2004.0,0,14,0,0,0,27,2,1,0,0,0,0,2,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0.189,0.6,0.6
208,0,0,0,0,0,0,0,0,0,0,23,0,52,2007.0,0,7,39,0,0,0,2,0,25,0,0,0,2,0,0,4,0,0,0,0,0,0,1,6,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,2,0,0,0,0,0,0,1,0,2.242,2.242,2.313
209,0,0,0,0,0,0,0,0,5,0,20,3,1,1914.0,28,0,2,0,0,0,1,0,0,0,0,5,3,6,0,4,3,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,1,0,1,0,0,0,0,26.367,26.316,24.275
210,0,0,0,0,0,0,0,0,0,0,23,11,65,1972.0,7,15,0,0,33,17,2,18,0,0,0,0,2,0,0,2,0,1,0,0,0,0,1,4,0,0,0,3,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,2,2,0,0,1,0,0,1,2,1.603,1.739,1.791
211,0,0,0,0,0,0,0,0,0,80,20,0,0,2001.0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,5,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,2,2,1,2,1,0,0,0,1,1,0,3.06,3.06,3.06
212,1,0,0,0,0,1,1,0,3,0,23,77,0,1968.0,9,0,0,0,0,0,2,0,0,0,0,7,2,0,0,4,3,1,4,1,3,1,0,0,4,0,3,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,2,2,1,0,1,0,0,1,0,9.725,9.387,9.379
213,0,0,0,0,0,0,0,0,0,89,49,0,0,2009.0,0,0,0,0,0,0,12,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0, -   ,8.4,6.6
214,0,0,0,0,0,0,0,0,0,129,49,0,0,2009.0,0,0,0,0,0,0,12,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0, -   ,1.8,2.2
215,0,0,0,0,0,0,0,0,0,93,20,0,0,2010.0,0,0,0,17,0,0,1,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0, -   , -   ,6.457
216,0,0,0,0,0,0,0,0,0,73,20,0,0,2005.0,0,0,0,0,0,0,1,0,0,0,12,0,3,0,0,5,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,1,0,1,0,0,0,0,0,1,2,1,2,1,0,0,1,0,1,0,0.709,0.761,0.857
217,3,0,0,0,0,0,0,0,12,0,23,0,72,1994.0,51,31,0,0,0,0,2,16,0,0,0,0,2,0,0,2,4,0,0,1,5,1,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2, -   , -   ,3
218,0,0,0,0,0,0,0,0,0,40,20,0,0,,0,0,0,0,0,0,1,0,0,0,4,0,3,0,0,5,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,1,0,1,0,0,0,0,0,1,2,0,2,1,0,0,1,0,1,0,,,0.72
219,0,0,0,0,0,0,0,0,0,0,20,0,10,2010.0,0,0,21,24,0,0,1,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0, -   , -   ,6.6
220,0,0,0,0,0,0,0,0,0,79,22,0,60,2009.0,23,0,28,0,0,0,2,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.3
221,0,0,0,0,0,0,0,0,0,76,20,0,0,1983.0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,16.577,17.28,19
222,0,0,0,0,0,0,0,0,10,58,23,76,15,1976.0,8,16,22,0,9,26,2,21,0,0,0,8,2,0,0,4,5,1,2,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,3,1,0,2,2,1,0,1,0,0,1,2,2.82,3.502,4.002
223,0,0,0,0,0,0,0,0,0,0,23,0,50,2000.0,48,25,0,0,0,0,2,0,0,0,3,0,2,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,1,0,0.826,0.826,0.838
224,0,0,0,0,0,0,0,0,0,0,23,0,0,2008.0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,1,1,0,1,0,1.245,2.53,3.07
225,0,0,0,0,0,0,0,0,0,69,20,0,0,1997.0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,2,2,1,2,0,0,0,0,0,1,0,5.8,6.327,9.327
226,0,0,0,0,0,0,0,0,0,1,20,0,0,1986.0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2.8,2.9,2.9
227,0,0,0,0,0,0,0,0,0,0,23,74,0,2005.0,24,24,0,0,28,5,2,22,0,10,0,0,2,0,0,2,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,6.36,2.976,3.182
228,0,0,0,0,0,0,0,0,0,24,22,21,0,1993.0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0.511,0.627,0.74
229,0,0,0,0,0,0,0,0,0,21,23,0,0,2005.0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3.97,5.6,5.6
230,0,0,0,0,0,0,0,0,0,91,23,0,17,2001.0,45,0,0,0,0,0,2,0,0,0,0,0,3,0,0,6,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0, -   ,0.9,0.9
231,0,0,0,0,0,0,0,0,0,51,59,0,0,1987.0,50,0,0,0,31,0,13,0,0,0,0,0,3,0,0,5,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,0,74.439,83.453,83.671
232,0,0,0,0,0,0,0,0,0,118,18,0,0,1991.0,0,0,0,0,0,0,13,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,1.961,1.989,2.006
233,0,0,0,0,0,0,0,0,0,104,18,0,0,2006.0,0,0,0,0,0,0,13,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1.114,1.13,1.14
234,0,0,0,0,0,0,0,0,0,16,18,0,0,1980.0,0,0,0,0,0,0,13,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0.642,0.648,0.652
235,0,0,0,0,0,0,0,0,0,22,17,0,0,1990.0,0,0,0,0,0,4,13,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,13.2,14.1,16.4
236,0,0,0,0,0,0,0,0,0,0,63,0,36,2006.0,0,0,44,0,0,0,12,0,13,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,1,0,3,1,0,0,1,0,1,1,0,1,0,0,1,0,0,2,0,2,2,1,1,1,1,0,1,0,1,1.418,2.838
237,0,0,0,0,0,0,0,0,0,111,23,0,0,2001.0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,2,1,1,0,0.468,0.62,0.603
238,0,0,0,0,0,0,0,0,0,31,35,86,0,1972.0,0,0,0,38,0,0,7,0,0,0,0,0,3,0,0,5,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,10.331,14.661,10.144
239,0,0,0,0,0,0,0,0,0,38,36,0,0,1987.0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,1.5,1.6
240,0,0,0,0,0,0,0,0,0,55,60,0,0,2007.0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,3.5,2.5,2.5
241,0,0,0,0,0,0,0,0,0,4,60,0,0,2007.0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,2,0,1,0,3.8,3.8,3.4
242,0,0,0,0,0,0,0,0,0,4,60,53,0,2005.0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,0,0,2,0,0,0,0.17,0.272,0.55
243,0,0,0,0,0,0,0,0,0,65,60,0,0,,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0.177,0.224,0.363
244,0,0,0,0,0,0,0,0,0,49,45,0,0,2007.0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0.366,0.46,0.625
245,0,0,0,0,0,0,0,0,0,0,11,0,51,2003.0,0,0,30,0,0,0,11,0,19,0,0,0,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,28.72,27.86,20.85
246,0,0,0,0,0,0,0,0,0,61,11,31,0,1998.0,25,0,0,27,3,0,11,0,0,0,1,0,3,0,0,5,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,2,0,1,0,1,1,0,1,0,92.4,61.22,75.96
247,0,0,0,0,0,0,0,0,0,0,11,0,0,1993.0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,10.13,11.4,11.57
248,0,0,0,0,0,0,0,0,0,35,38,0,0,2006.0,0,0,0,4,0,0,11,0,0,0,7,0,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,2,2,1,0,1,1,1,0,0,9.9, -   ,4.85
249,0,0,0,0,0,0,0,0,0,26,27,0,0,2001.0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,2,2,1,0,0,0,0,2,1,1,0,0.476,0.486,0.476
250,0,0,0,0,0,0,0,0,0,11,1,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,,0.488
251,0,0,0,0,0,0,0,0,0,0,55,0,0,2006.0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,194,341,379.776
